"Crear hora","Casa de apuestas","ID Padre","ID de usuario",Usuario,Tipo,"ID de transacción","Nombre de usuario del emisor",Moneda,Ingresos,Estado,Total,Comisión,Saldo,"Saldo actual",Billeteras,"Tipo de transacción","grupo causal",causal,"producto causal",Descripción,Nota,"Dirección IP"
"2026-08-28 02:39:25",geniusbet.sv,788361335,788480792,50372625831,"Player Retail",115813430405,Sistema,USD,0.00,-0.5,-0.5,,6.74,6.24,SportBooks,Withdraw,"Actividad de apuestas/juegos","Smartsoft Bet (775)",Casino,"JetX Apuesta",,
"2026-08-28 02:39:40",geniusbet.sv,787533464,788662016,50373809777,"Player Online",115813432550,Sistema,USD,0.00,-0.2,-0.2,,17.23,17.03,SportBooks,Withdraw,"Actividad de apuestas/juegos","Netgame Bet (514)",Casino,"Netgame Bet",,
"2026-08-28 02:39:43",geniusbet.sv,787533464,788662016,50373809777,"Player Online",115813433006,Sistema,USD,0.43,0.00,0.43,,16.83,17.26,SportBooks,Deposit,"Actividad de apuestas/juegos","Netgame Win (515)",Casino,"Netgame Win",,
"2026-08-28 02:39:45",geniusbet.sv,787533464,788662016,50373809777,"Player Online",115813433279,Sistema,USD,0.00,-0.2,-0.2,,17.26,17.06,SportBooks,Withdraw,"Actividad de apuestas/juegos","Netgame Bet (514)",Casino,"Netgame Bet",,
"2026-08-28 02:39:45",geniusbet.sv,788361335,788480792,50372625831,"Player Retail",115813433327,Sistema,USD,2,0.00,2,,4.24,6.24,SportBooks,Deposit,"Actividad de apuestas/juegos","Smartsoft Rollback (777)",Casino,"JetX Reembolso",,
"2026-08-28 02:39:48",geniusbet.sv,787533464,788662016,50373809777,"Player Online",115813433777,Sistema,USD,0.00,-0.2,-0.2,,17.06,16.86,SportBooks,Withdraw,"Actividad de apuestas/juegos","Netgame Bet (514)",Casino,"Netgame Bet",,
"2026-08-28 02:39:51",geniusbet.sv,787533464,788662016,50373809777,"Player Online",115813434161,Sistema,USD,0.04,0.00,0.04,,16.86,16.9,SportBooks,Deposit,"Actividad de apuestas/juegos","Netgame Win (515)",Casino,"Netgame Win",,
"2026-08-28 02:40:04",geniusbet.sv,787533464,788662016,50373809777,"Player Online",115813435907,Sistema,USD,0.00,-0.2,-0.2,,16.3,16.1,SportBooks,Withdraw,"Actividad de apuestas/juegos","Netgame Bet (514)",Casino,"Netgame Bet",,
"2026-08-28 02:40:18",geniusbet.sv,787533464,788662016,50373809777,"Player Online",115813437668,Sistema,USD,0.00,-0.2,-0.2,,15.5,15.3,SportBooks,Withdraw,"Actividad de apuestas/juegos","Netgame Bet (514)",Casino,"Netgame Bet",,
"2026-08-28 02:40:15",geniusbet.sv,787533464,788662016,50373809777,"Player Online",115813437332,Sistema,USD,0.00,-0.2,-0.2,,15.7,15.5,SportBooks,Withdraw,"Actividad de apuestas/juegos","Netgame Bet (514)",Casino,"Netgame Bet",,
"2026-08-28 02:40:49",geniusbet.sv,787533464,788662016,50373809777,"Player Online",115813441772,Sistema,USD,0.00,-0.2,-0.2,,14.1,13.9,SportBooks,Withdraw,"Actividad de apuestas/juegos","Netgame Bet (514)",Casino,"Netgame Bet",,
"2026-08-28 02:41:01",geniusbet.sv,787533464,788662016,50373809777,"Player Online",115813443374,Sistema,USD,0.00,-0.2,-0.2,,14.74,14.54,SportBooks,Withdraw,"Actividad de apuestas/juegos","Netgame Bet (514)",Casino,"Netgame Bet",,
"2026-08-28 02:41:05",geniusbet.sv,787533464,788662016,50373809777,"Player Online",115813443860,Sistema,USD,0.00,-0.2,-0.2,,14.54,14.34,SportBooks,Withdraw,"Actividad de apuestas/juegos","Netgame Bet (514)",Casino,"Netgame Bet",,
"2026-08-28 02:41:02",geniusbet.sv,788361335,788480792,50372625831,"Player Retail",115813443539,Sistema,USD,0.00,-0.5,-0.5,,5.99,5.49,SportBooks,Withdraw,"Actividad de apuestas/juegos","Smartsoft Bet (775)",Casino,"JetX Apuesta",,
"2026-08-28 02:42:17",geniusbet.sv,787533464,788662016,50373809777,"Player Online",115813453256,Sistema,USD,0.00,-0.2,-0.2,,10.62,10.42,SportBooks,Withdraw,"Actividad de apuestas/juegos","Netgame Bet (514)",Casino,"Netgame Bet",,
"2026-08-28 02:42:18",geniusbet.sv,787533464,788662016,50373809777,"Player Online",115813453415,Sistema,USD,0.00,-0.2,-0.2,,10.42,10.22,SportBooks,Withdraw,"Actividad de apuestas/juegos","Netgame Bet (514)",Casino,"Netgame Bet",,
"2026-08-28 02:42:16",geniusbet.sv,788361335,788480792,50372625831,"Player Retail",115813453163,Sistema,USD,0.66,0.00,0.66,,6.12,6.78,SportBooks,Deposit,"Actividad de apuestas/juegos","Smartsoft Win (776)",Casino,"JetX Ganancia",,
"2026-08-28 02:42:41",geniusbet.sv,787533464,788662016,50373809777,"Player Online",115813456547,Sistema,USD,0.24,0.00,0.24,,9.78,10.02,SportBooks,Deposit,"Actividad de apuestas/juegos","Netgame Win (515)",Casino,"Netgame Win",,
"2026-08-28 02:42:56",geniusbet.sv,788361335,788480792,50372625831,"Player Retail",115813458602,Sistema,USD,0.00,-0.5,-0.5,,7.23,6.73,SportBooks,Withdraw,"Actividad de apuestas/juegos","Aviatrix Bet (2333)",Casino,"Aviatrix Bet",,
"2026-08-28 02:43:01",geniusbet.sv,788361335,788480792,50372625831,"Player Retail",115813459250,Sistema,USD,0.68,0.00,0.68,,6.73,7.41,SportBooks,Deposit,"Actividad de apuestas/juegos","Aviatrix Win (2334)",Casino,"Aviatrix Win",,
"2026-08-28 02:43:11",geniusbet.sv,787533464,788662016,50373809777,"Player Online",115813460657,Sistema,USD,0.00,-0.2,-0.2,,8.72,8.52,SportBooks,Withdraw,"Actividad de apuestas/juegos","Netgame Bet (514)",Casino,"Netgame Bet",,
"2026-08-28 02:43:07",geniusbet.sv,787533464,788662016,50373809777,"Player Online",115813460168,Sistema,USD,0.00,-0.2,-0.2,,8.92,8.72,SportBooks,Withdraw,"Actividad de apuestas/juegos","Netgame Bet (514)",Casino,"Netgame Bet",,
"2026-08-28 02:45:33",geniusbet.sv,787533464,788662016,50373809777,"Player Online",115813480010,Sistema,USD,0.00,-0.2,-0.2,,1.1,0.9,SportBooks,Withdraw,"Actividad de apuestas/juegos","Netgame Bet (514)",Casino,"Netgame Bet",,
"2026-08-28 02:45:34",geniusbet.sv,787533464,788662016,50373809777,"Player Online",115813480280,Sistema,USD,0.00,-0.2,-0.2,,0.9,0.7,SportBooks,Withdraw,"Actividad de apuestas/juegos","Netgame Bet (514)",Casino,"Netgame Bet",,
"2026-08-28 02:45:31",geniusbet.sv,787533464,788662016,50373809777,"Player Online",115813479836,Sistema,USD,0.00,-0.2,-0.2,,1.3,1.1,SportBooks,Withdraw,"Actividad de apuestas/juegos","Netgame Bet (514)",Casino,"Netgame Bet",,
"2026-08-28 02:45:47",geniusbet.sv,787533464,788662016,50373809777,"Player Online",115813481885,Sistema,USD,0.00,-0.2,-0.2,,0.3,0.1,SportBooks,Withdraw,"Actividad de apuestas/juegos","Netgame Bet (514)",Casino,"Netgame Bet",,
"2026-08-28 06:44:19",geniusbet.sv,788600783,788618009,50378819737,"Player Retail",115816312118,50378819737shop,USD,0.00,-3.59,-3.59,,5.59,2,SportBooks,Withdraw,"Actividad de apuestas/juegos","Apuesta realizada (3)",Deporte,"Cupón: GSV-K8P63WLP8-788618009",,168.243.181.234
"2026-08-28 06:48:40",geniusbet.sv,787533464,788055773,50375493699,"Player Online",115816367336,50375493699shop,USD,0.00,-4,-4,,7.62,3.62,SportBooks,Withdraw,"Actividad de apuestas/juegos","Apuesta realizada (3)",Deporte,"Cupón: GSV-MP59LM2YW-788055773",,200.85.30.193
"2026-08-28 06:49:58",geniusbet.sv,787533464,788503901,50361435939,"Player Online",115816382456,Sistema,USD,0.5,0.00,0.5,,1.92,2.42,SportBooks,Deposit,"Actividad de apuestas/juegos","Evolution Win (265)","Casino Live","Live casino Win",,
"2026-08-28 06:49:45",geniusbet.sv,787533464,788503901,50361435939,"Player Online",115816380047,Sistema,USD,0.00,-0.2,-0.2,,2.12,1.92,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evolution Bet (264)","Casino Live","Live casino Bet",,
"2026-08-28 06:54:26",geniusbet.sv,787533464,788503901,50361435939,"Player Online",115816435604,Sistema,USD,0.4,0.00,0.4,,1.62,2.02,SportBooks,Deposit,"Actividad de apuestas/juegos","Evolution Win (265)","Casino Live","Live casino Win",,
"2026-08-28 06:37:33",geniusbet.sv,787533464,788297195,50378901065,"Player Online",115816232159,50378901065shop,USD,0.00,-159.38,-159.38,,559.38,400,SportBooks,Withdraw,"Actividad de apuestas/juegos","Apuesta realizada (3)",Deporte,"Cupón: GSV-1Z0J6V6ZR-788297195",,200.85.30.210
"2026-08-28 06:48:30",geniusbet.sv,787533464,788503901,50361435939,"Player Online",115816365374,Sistema,USD,0.00,-0.2,-0.2,,1.92,1.72,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evolution Bet (264)","Casino Live","Live casino Bet",,
"2026-08-28 06:49:26",geniusbet.sv,787533464,788503901,50361435939,"Player Online",115816376468,Sistema,USD,0.4,0.00,0.4,,1.72,2.12,SportBooks,Deposit,"Actividad de apuestas/juegos","Evolution Win (265)","Casino Live","Live casino Win",,
"2026-08-28 06:47:18",geniusbet.sv,787533464,788505701,50372120481,"Player Online",115816350530,50372120481shop,USD,0.00,-5.08,-5.08,,135.08,130,SportBooks,Withdraw,"Actividad de apuestas/juegos","Apuesta realizada (3)",Deporte,"Cupón: GSV-YW15XR31X-788505701",,104.28.215.61
"2026-08-28 06:52:38",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816414064,50375480390shop,USD,20,0.00,20,,0.07,20.07,SportBooks,Deposit,"Depósito - Retiro","N1Co deposit (1983)",Payments,"N1Co deposit",,179.5.154.234
"2026-08-28 07:03:54",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816551389,Sistema,USD,0.00,-0.2,-0.2,,19.33,19.13,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"The Dog House Megaways 1000 Apuesta",,
"2026-08-28 07:04:02",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816552937,Sistema,USD,0.00,-0.2,-0.2,,18.33,18.13,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"The Dog House Megaways 1000 Apuesta",,
"2026-08-28 07:04:09",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816554410,Sistema,USD,0.00,-0.2,-0.2,,17.39,17.19,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"The Dog House Megaways 1000 Apuesta",,
"2026-08-28 07:04:12",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816555064,Sistema,USD,0.00,-0.2,-0.2,,17.19,16.99,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"The Dog House Megaways 1000 Apuesta",,
"2026-08-28 07:04:13",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816555124,Sistema,USD,0.27,0.00,0.27,,16.99,17.26,SportBooks,Deposit,"Actividad de apuestas/juegos","Pragmaticplay Win (608)",Casino,"The Dog House Megaways 1000 Ganancia",,
"2026-08-28 07:05:21",geniusbet.sv,787533464,788557484,50370977181,"Player Online",115816569260,Sistema,USD,0.00,-0.1,-0.1,,0.15,0.05,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Money Coming Expand Bets Bet",,
"2026-08-28 07:05:21",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816569266,Sistema,USD,0.6,0.00,0.6,,15.78,16.38,SportBooks,Deposit,"Actividad de apuestas/juegos","Pragmaticplay Win (608)",Casino,"The Dog House Megaways 1000 Ganancia",,
"2026-08-28 07:05:33",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816571699,Sistema,USD,0.00,-0.2,-0.2,,16.3,16.1,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"The Dog House Megaways 1000 Apuesta",,
"2026-08-28 07:05:37",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816572506,Sistema,USD,0.22,0.00,0.22,,15.9,16.12,SportBooks,Deposit,"Actividad de apuestas/juegos","Pragmaticplay Win (608)",Casino,"The Dog House Megaways 1000 Ganancia",,
"2026-08-28 07:05:41",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816573139,Sistema,USD,0.00,-0.2,-0.2,,15.92,15.72,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"The Dog House Megaways 1000 Apuesta",,
"2026-08-28 07:05:48",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816574624,Sistema,USD,0.00,-0.2,-0.2,,14.96,14.76,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"The Dog House Megaways 1000 Apuesta",,
"2026-08-28 07:05:45",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816573955,Sistema,USD,0.00,-0.2,-0.2,,15.4,15.2,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"The Dog House Megaways 1000 Apuesta",,
"2026-08-28 07:05:48",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816574441,Sistema,USD,0.16,0.00,0.16,,14.8,14.96,SportBooks,Deposit,"Actividad de apuestas/juegos","Pragmaticplay Win (608)",Casino,"The Dog House Megaways 1000 Ganancia",,
"2026-08-28 07:08:16",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816602905,Sistema,USD,0.02,0.00,0.02,,13.91,13.93,SportBooks,Deposit,"Actividad de apuestas/juegos","Pragmaticplay Win (608)",Casino,"Joker`s Revenge Ganancia",,
"2026-08-28 07:08:19",geniusbet.sv,787533464,788557484,50370977181,"Player Online",115816603427,Sistema,USD,0.00,-0.1,-0.1,,2.55,2.45,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Money Coming Expand Bets Bet",,
"2026-08-28 07:08:23",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816604303,Sistema,USD,0.00,-0.05,-0.05,,13.93,13.88,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"Joker`s Revenge Apuesta",,
"2026-08-28 07:08:27",geniusbet.sv,787533464,788357150,50376729518,"Player Online",115816604879,Sistema,USD,0.00,-0.02,-0.02,,0.25,0.23,SportBooks,Withdraw,"Actividad de apuestas/juegos","Endorphina Bet (743)",Casino,"3 Golden Chests Apuesta",,
"2026-08-28 07:08:30",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816605629,Sistema,USD,0.00,-0.05,-0.05,,13.83,13.78,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"Joker`s Revenge Apuesta",,
"2026-08-28 07:08:33",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816606238,Sistema,USD,0.00,-0.05,-0.05,,13.78,13.73,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"Joker`s Revenge Apuesta",,
"2026-08-28 07:09:25",geniusbet.sv,787533464,788357150,50376729518,"Player Online",115816616321,Sistema,USD,0.66,0.00,0.66,,0.17,0.83,SportBooks,Deposit,"Actividad de apuestas/juegos","Endorphina Win (744)",Casino,"3 Golden Chests Ganancia",,
"2026-08-28 07:09:25",geniusbet.sv,787533464,788357150,50376729518,"Player Online",115816616354,Sistema,USD,0.00,-0.02,-0.02,,0.83,0.81,SportBooks,Withdraw,"Actividad de apuestas/juegos","Endorphina Bet (743)",Casino,"3 Golden Chests Apuesta",,
"2026-08-28 07:09:33",geniusbet.sv,787533464,788357150,50376729518,"Player Online",115816618004,Sistema,USD,0.00,-0.02,-0.02,,0.79,0.77,SportBooks,Withdraw,"Actividad de apuestas/juegos","Endorphina Bet (743)",Casino,"3 Golden Chests Apuesta",,
"2026-08-28 07:09:31",geniusbet.sv,787533464,788557484,50370977181,"Player Online",115816617527,Sistema,USD,0.00,-0.1,-0.1,,6.65,6.55,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Money Coming Expand Bets Bet",,
"2026-08-28 07:10:20",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816627595,Sistema,USD,0.00,-0.1,-0.1,,11.8,11.7,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"Joker`s Revenge Apuesta",,
"2026-08-28 07:10:20",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816627676,Sistema,USD,0.5,0.00,0.5,,11.7,12.2,SportBooks,Deposit,"Actividad de apuestas/juegos","Pragmaticplay Win (608)",Casino,"Joker`s Revenge Ganancia",,
"2026-08-28 07:10:43",geniusbet.sv,787533464,788557484,50370977181,"Player Online",115816632518,Sistema,USD,0.00,-0.1,-0.1,,5.45,5.35,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Money Coming Expand Bets Bet",,
"2026-08-28 07:10:37",geniusbet.sv,787533464,788557484,50370977181,"Player Online",115816631243,Sistema,USD,0.00,-0.1,-0.1,,5.65,5.55,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Money Coming Expand Bets Bet",,
"2026-08-28 07:10:44",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816632665,Sistema,USD,0.00,-0.1,-0.1,,11.14,11.04,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"Joker`s Revenge Apuesta",,
"2026-08-28 07:10:42",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816632257,Sistema,USD,0.00,-0.1,-0.1,,11.34,11.24,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"Joker`s Revenge Apuesta",,
"2026-08-28 07:10:46",geniusbet.sv,787533464,788557484,50370977181,"Player Online",115816633130,Sistema,USD,0.00,-0.1,-0.1,,5.35,5.25,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Money Coming Expand Bets Bet",,
"2026-08-28 07:10:45",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816632956,Sistema,USD,0.1,0.00,0.1,,10.94,11.04,SportBooks,Deposit,"Actividad de apuestas/juegos","Pragmaticplay Win (608)",Casino,"Joker`s Revenge Ganancia",,
"2026-08-28 07:10:47",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816633262,Sistema,USD,0.00,-0.1,-0.1,,11.04,10.94,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"Joker`s Revenge Apuesta",,
"2026-08-28 07:11:44",geniusbet.sv,787533464,788357150,50376729518,"Player Online",115816644695,Sistema,USD,0.00,-0.02,-0.02,,1.43,1.41,SportBooks,Withdraw,"Actividad de apuestas/juegos","Endorphina Bet (743)",Casino,"3 Golden Chests Apuesta",,
"2026-08-28 07:11:52",geniusbet.sv,787533464,788357150,50376729518,"Player Online",115816646390,Sistema,USD,0.00,-0.02,-0.02,,1.39,1.37,SportBooks,Withdraw,"Actividad de apuestas/juegos","Endorphina Bet (743)",Casino,"3 Golden Chests Apuesta",,
"2026-08-28 07:04:21",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816556885,Sistema,USD,2.08,0.00,2.08,,16.86,18.94,SportBooks,Deposit,"Actividad de apuestas/juegos","Pragmaticplay Win (608)",Casino,"The Dog House Megaways 1000 Ganancia",,
"2026-08-28 07:04:20",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816556822,Sistema,USD,0.00,-0.2,-0.2,,17.06,16.86,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"The Dog House Megaways 1000 Apuesta",,
"2026-08-28 07:04:26",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816558064,Sistema,USD,0.00,-0.2,-0.2,,18.94,18.74,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"The Dog House Megaways 1000 Apuesta",,
"2026-08-28 07:04:27",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816558121,Sistema,USD,0.06,0.00,0.06,,18.74,18.8,SportBooks,Deposit,"Actividad de apuestas/juegos","Pragmaticplay Win (608)",Casino,"The Dog House Megaways 1000 Ganancia",,
"2026-08-28 07:06:01",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816576799,Sistema,USD,0.00,-0.2,-0.2,,14.36,14.16,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"The Dog House Megaways 1000 Apuesta",,
"2026-08-28 07:06:17",geniusbet.sv,787533464,788557484,50370977181,"Player Online",115816579790,Sistema,USD,0.00,-0.1,-0.1,,5.05,4.95,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Money Coming Expand Bets Bet",,
"2026-08-28 07:06:20",geniusbet.sv,787533464,788557484,50370977181,"Player Online",115816580306,Sistema,USD,0.00,-0.1,-0.1,,4.95,4.85,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Money Coming Expand Bets Bet",,
"2026-08-28 07:07:37",geniusbet.sv,787533464,788557484,50370977181,"Player Online",115816595384,Sistema,USD,0.00,-0.1,-0.1,,3.75,3.65,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Money Coming Expand Bets Bet",,
"2026-08-28 07:08:36",geniusbet.sv,787533464,788357150,50376729518,"Player Online",115816606832,Sistema,USD,0.00,-0.02,-0.02,,0.21,0.19,SportBooks,Withdraw,"Actividad de apuestas/juegos","Endorphina Bet (743)",Casino,"3 Golden Chests Apuesta",,
"2026-08-28 07:08:40",geniusbet.sv,787533464,788357150,50376729518,"Player Online",115816607612,Sistema,USD,0.00,-0.02,-0.02,,0.19,0.17,SportBooks,Withdraw,"Actividad de apuestas/juegos","Endorphina Bet (743)",Casino,"3 Golden Chests Apuesta",,
"2026-08-28 07:08:47",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816609016,Sistema,USD,0.00,-0.1,-0.1,,13.68,13.58,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"Joker`s Revenge Apuesta",,
"2026-08-28 07:08:48",geniusbet.sv,787533464,788557484,50370977181,"Player Online",115816609349,Sistema,USD,0.00,-0.1,-0.1,,7.45,7.35,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Money Coming Expand Bets Bet",,
"2026-08-28 07:08:43",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816608233,Sistema,USD,0.00,-0.1,-0.1,,13.78,13.68,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"Joker`s Revenge Apuesta",,
"2026-08-28 07:08:53",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816610357,Sistema,USD,0.00,-0.1,-0.1,,13.48,13.38,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"Joker`s Revenge Apuesta",,
"2026-08-28 07:10:27",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816629155,Sistema,USD,0.00,-0.1,-0.1,,12,11.9,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"Joker`s Revenge Apuesta",,
"2026-08-28 07:10:28",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816629239,Sistema,USD,0.24,0.00,0.24,,11.9,12.14,SportBooks,Deposit,"Actividad de apuestas/juegos","Pragmaticplay Win (608)",Casino,"Joker`s Revenge Ganancia",,
"2026-08-28 07:10:30",geniusbet.sv,787533464,788444939,50375480390,"Player Online",115816629635,Sistema,USD,0.00,-0.1,-0.1,,12.14,12.04,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (607)",Casino,"Joker`s Revenge Apuesta",,
